id,sentiment
"3571_9",0.676107
"11352_9",0.632727
"11770_10",0.604171
"10714_2",0.469096
"5397_3",0.371697
"2360_1",0.489685
"9459_4",0.534471
"7493_1",0.434706
"6799_10",0.609006
"2313_8",0.514054
"7602_10",0.598791
"1731_10",0.600462
"8502_10",0.595553
"5632_1",0.400802
"3723_10",0.623833
"6473_3",0.498318
"3596_3",0.403356
"8583_7",0.520185
"10902_1",0.443793
"1032_1",0.558435
"2931_1",0.42357
"9930_3",0.462652
"11825_10",0.728082
"5384_10",0.532407
"2492_4",0.487526
"5008_4",0.471988
"7334_4",0.468892
"10082_8",0.512549
"1395_1",0.395626
"8140_7",0.549086
"2400_8",0.638293
"11462_2",0.359768
"6632_10",0.581169
"11499_3",0.469933
"5576_1",0.423867
"1172_7",0.556867
"3053_8",0.568461
"4119_1",0.425083
"8165_2",0.405015
"8333_8",0.555061
"2242_1",0.410588
"6132_1",0.46954
"12270_9",0.534502
"11456_4",0.527021
"6898_1",0.461557
"2512_2",0.410439
"7045_7",0.503622
"2808_4",0.329931
"6257_4",0.218794
"1971_7",0.503018
"10565_10",0.703084
"930_10",0.739018
"196_9",0.679799
"6535_1",0.434098
"5257_1",0.450951
"6759_4",0.480929
"5016_2",0.41527
"10959_1",0.366939
"4450_10",0.603762
"6678_10",0.561629
"11286_8",0.498157
"7200_8",0.636356
"6660_7",0.550663
"12481_10",0.584694
"10278_4",0.389985
"6233_8",0.538164
"579_1",0.417649
"8519_3",0.511195
"1220_10",0.553708
"2342_10",0.64248
"1860_1",0.318497
"7273_3",0.467117
"4653_2",0.457752
"6878_4",0.462785
"502_7",0.514395
"2406_2",0.459196
"2021_1",0.404188
"874_8",0.566229
"4949_2",0.508952
"5054_3",0.474053
"689_7",0.56992
"9643_7",0.544733
"6445_3",0.450299
"2377_9",0.559574
"6107_8",0.512338
"10368_8",0.585699
"10444_1",0.373247
"5498_1",0.442912
"1018_7",0.556049
"2718_9",0.474895
"2418_2",0.570294
"7412_7",0.480434
"213_10",0.582463
"9417_2",0.371737
"1194_2",0.453549
"9366_8",0.637196
"4769_1",0.322682
"6667_9",0.579008
"9361_2",0.480496
"2182_8",0.647916
"10677_4",0.497146
"3931_10",0.578467
"120_9",0.56849
"10837_10",0.586982
"10830_1",0.380821
"3679_2",0.455559
"9094_9",0.514797
"7880_2",0.486463
"4969_9",0.57481
"3418_3",0.430769
"5490_4",0.512911
"264_10",0.642154
"1602_10",0.569997
"5019_9",0.529918
"12000_9",0.593723
"10794_4",0.490409
"2504_3",0.627045
"12340_4",0.4669
"7732_2",0.463535
"2028_1",0.251082
"3986_4",0.486799
"5100_10",0.55792
"2135_1",0.350077
"10227_7",0.530418
"4413_1",0.5204
"5205_2",0.385282
"45_9",0.582241
"12151_10",0.568564
"11055_1",0.358958
"2632_9",0.600498
"7047_3",0.315699
"1915_1",0.430104
"9666_10",0.541482
"10027_1",0.462804
"11024_2",0.470165
"6482_7",0.607895
"8060_3",0.343216
"9876_8",0.4989
"3839_1",0.458767
"3682_9",0.544141
"5962_3",0.26763
"222_3",0.41935
"10460_10",0.622082
"8543_1",0.457204
"9443_1",0.425745
"10201_1",0.587244
"5046_9",0.635147
"5899_1",0.479663
"10140_1",0.4495
"5009_1",0.449638
"4626_8",0.560492
"9033_10",0.598073
"3243_9",0.558928
"6379_1",0.483079
"4949_8",0.664312
"6119_10",0.569542
"10336_7",0.619947
"7344_1",0.387558
"3294_7",0.592388
"4385_2",0.50988
"2172_9",0.63233
"8295_3",0.353354
"1031_10",0.599062
"7577_10",0.610855
"6778_4",0.51554
"3154_2",0.507615
"9585_7",0.558463
"3445_2",0.464497
"7416_3",0.466889
"9780_10",0.584434
"480_10",0.566218
"837_4",0.480124
"10166_8",0.533623
"3695_7",0.427341
"12417_9",0.427169
"3932_3",0.456058
"11790_3",0.381279
"6917_9",0.593674
"1975_4",0.531316
"11249_10",0.508255
"7366_7",0.583639
"4579_8",0.559802
"8415_10",0.58846
"2004_1",0.51389
"7599_3",0.421796
"12259_8",0.651801
"11005_7",0.54055
"11914_7",0.471821
"8498_1",0.469541
"944_2",0.419751
"7183_10",0.562884
"4422_10",0.588555
"6791_10",0.503031
"9286_1",0.467961
"3325_10",0.557839
"5599_2",0.423771
"3064_1",0.369852
"209_4",0.38245
"1904_10",0.470071
"10699_3",0.513903
"577_3",0.492072
"3157_1",0.444721
"1582_2",0.483061
"8044_2",0.443545
"11208_1",0.422924
"4708_3",0.528202
"10439_8",0.584565
"11083_7",0.542721
"8066_3",0.468108
"11327_8",0.558983
"9224_1",0.496006
"2165_8",0.548034
"9892_10",0.593548
"4402_1",0.411212
"11804_10",0.547193
"1296_8",0.57783
"10562_1",0.509019
"5003_10",0.52822
"10448_1",0.275308
"3274_7",0.547155
"6344_4",0.506143
"8129_4",0.427349
"9525_2",0.377516
"661_1",0.338976
"9398_3",0.482969
"3639_7",0.553256
"5527_7",0.529771
"7790_3",0.53704
"9550_1",0.526833
"2042_3",0.448057
"366_1",0.463646
"8446_3",0.496128
"7859_1",0.477827
"5587_3",0.429723
"10604_3",0.479256
"5245_1",0.372343
"804_8",0.555631
"9098_3",0.423831
"6240_10",0.599674
"3960_10",0.529844
"10536_8",0.619182
"8793_1",0.330789
"1586_1",0.439021
"7131_9",0.623633
"11338_9",0.513109
"1053_4",0.351036
"11170_4",0.425089
"6806_1",0.554777
"3741_4",0.512797
"1231_7",0.530819
"5499_8",0.520369
"12452_3",0.506213
"5331_9",0.680352
"3302_7",0.529365
"6214_8",0.602762
"6908_1",0.421791
"8510_8",0.522484
"10522_10",0.611738
"2844_2",0.510956
"11797_3",0.451086
"11237_10",0.534449
"6762_3",0.459113
"897_1",0.455544
"10312_9",0.532077
"10272_1",0.355946
"10814_9",0.680895
"4504_1",0.445829
"9389_9",0.442768
"9035_1",0.429373
"11306_1",0.504735
"6309_4",0.487145
"5179_10",0.54035
"6099_4",0.431727
"887_8",0.541027
"10220_10",0.582798
"286_10",0.586596
"5809_10",0.544064
"7725_3",0.445328
"9722_7",0.554762
"9104_7",0.490256
"7313_7",0.538862
"1706_1",0.424964
"11737_4",0.505432
"11203_10",0.616227
"7767_4",0.4206
"1822_1",0.400676
"5113_8",0.536636
"5456_9",0.574363
"6005_1",0.347912
"2026_2",0.400736
"1379_1",0.52155
"3048_10",0.567507
"5070_10",0.604416
"8985_1",0.445462
"1643_1",0.456038
"400_1",0.395331
"7546_10",0.55028
"3438_4",0.367589
"12136_8",0.477721
"6850_2",0.500479
"9054_8",0.564491
"1555_10",0.713364
"7103_1",0.46682
"6218_1",0.421572
"1619_3",0.454887
"5187_8",0.536662
"8575_2",0.43169
"1593_10",0.537155
"3910_1",0.363592
"5743_10",0.524874
"3061_8",0.512811
"9633_8",0.572641
"2488_9",0.554154
"11711_4",0.471499
"11282_10",0.580576
"8919_10",0.592741
"6139_10",0.683056
"8032_1",0.471528
"4287_4",0.524665
"11044_1",0.441767
"11123_8",0.529816
"1828_9",0.569301
"4232_3",0.415809
"7258_9",0.598908
"1078_4",0.474289
"9967_10",0.697758
"4975_3",0.487354
"9974_8",0.672266
"424_2",0.268466
"7181_9",0.554366
"10703_3",0.531721
"3157_10",0.593872
"11096_10",0.596132
"2185_10",0.63998
"2779_4",0.423144
"9342_1",0.394155
"3615_8",0.593018
"6777_10",0.561884
"5440_8",0.541472
"706_1",0.528478
"5909_8",0.605658
"9578_3",0.339538
"3393_4",0.499751
"428_3",0.48367
"651_9",0.60772
"12433_8",0.513833
"8643_4",0.413852
"5826_10",0.605305
"4060_1",0.436305
"3310_8",0.544611
"8941_3",0.565003
"11493_7",0.565961
"7896_8",0.57281
"541_7",0.567987
"10614_1",0.505786
"3751_1",0.409819
"7851_8",0.554045
"5940_1",0.455465
"911_1",0.421945
"1233_1",0.514086
"4995_1",0.467313
"2771_9",0.572998
"5085_8",0.564463
"6521_8",0.607965
"8106_3",0.497061
"2962_7",0.468241
"1621_9",0.560098
"4981_8",0.570339
"11884_2",0.426903
"6038_10",0.657681
"7118_10",0.52723
"10365_1",0.347801
"677_9",0.529323
"95_10",0.536819
"8211_3",0.526986
"11906_8",0.562322
"3038_2",0.352066
"10503_1",0.321751
"11260_4",0.512699
"11333_3",0.452682
"6954_10",0.579427
"143_8",0.617898
"6458_3",0.445847
"8784_2",0.482165
"2604_1",0.47491
"4374_9",0.657662
"1323_3",0.5049
"2647_2",0.388865
"363_3",0.503116
"7556_1",0.490999
"11101_4",0.553727
"8945_7",0.521979
"10630_4",0.464918
"11174_8",0.561797
"7927_3",0.386895
"8433_1",0.384902
"8814_1",0.2192
"11746_8",0.566927
"2462_10",0.519485
"10036_1",0.412394
"10628_1",0.407441
"4782_1",0.39053
"11244_8",0.52647
"4815_1",0.481351
"6974_7",0.537535
"10180_1",0.375999
"3538_1",0.382848
"9319_9",0.570548
"3542_2",0.489935
"5583_1",0.401314
"215_8",0.544172
"6949_1",0.382014
"11401_10",0.75021
"3468_4",0.505866
"9478_7",0.585227
"12368_2",0.277528
"7534_4",0.406904
"9256_2",0.324721
"2192_10",0.516946
"10617_3",0.415623
"1464_1",0.409819
"969_4",0.392063
"702_7",0.613803
"470_10",0.575903
"2575_1",0.427046
"3059_2",0.445484
"7229_3",0.328392
"7437_3",0.446036
"2560_7",0.522247
"8444_4",0.40531
"1900_4",0.646142
"9057_4",0.553075
"10101_4",0.4624
"4914_2",0.417247
"11896_4",0.531523
"10430_1",0.412285
"786_3",0.43117
"9834_1",0.462289
"2040_1",0.369186
"1435_3",0.427374
"168_8",0.585744
"6504_9",0.558292
"3677_1",0.382138
"3652_10",0.641962
"9821_10",0.89393
"8695_8",0.536148
"5728_10",0.604763
"2856_8",0.62078
"11548_3",0.46058
"9435_7",0.57482
"7910_2",0.366806
"4658_7",0.469915
"10111_1",0.342901
"12306_1",0.459634
"6380_9",0.518981
"3507_10",0.573509
"11085_7",0.516623
"4268_8",0.539979
"1702_2",0.469516
"3045_9",0.632834
"3338_2",0.534308
"9288_8",0.575617
"1580_8",0.541375
"11976_10",0.505285
"9216_1",0.415057
"2015_10",0.609355
"7665_2",0.492554
"10545_2",0.417375
"3819_4",0.400604
"8005_10",0.569381
"772_1",0.36718
"3882_3",0.45177
"9001_8",0.70844
"3000_1",0.423537
"3357_4",0.449422
"2559_4",0.514988
"2178_4",0.511719
"2249_9",0.757293
"9616_10",0.607651
"11797_9",0.52723
"9061_10",0.571141
"10994_10",0.569781
"1076_3",0.463335
"10774_2",0.449567
"10983_10",0.585666
"9271_10",0.560451
"3205_9",0.559774
"4987_4",0.503808
"10926_1",0.509753
"9150_8",0.565869
"614_2",0.529087
"12332_4",0.532852
"9100_2",0.423155
"10499_8",0.49916
"6143_9",0.555753
"4113_8",0.633256
"4705_4",0.398172
"3115_1",0.363093
"1041_2",0.345332
"11601_9",0.506953
"11045_8",0.465434
"10615_8",0.523959
"7631_7",0.542643
"11829_3",0.43173
"6941_1",0.529344
"112_10",0.716238
"4220_8",0.483998
"2812_10",0.555607
"10221_2",0.437818
"1944_9",0.647753
"5866_8",0.548841
"11615_1",0.464304
"3066_10",0.532601
"5757_3",0.388973
"10569_1",0.271378
"10633_3",0.400366
"58_3",0.30236
"1126_10",0.537423
"4357_10",0.588119
"6768_4",0.517599
"11354_10",0.617552
"6412_10",0.531674
"7547_1",0.415679
"5198_10",0.577987
"5697_3",0.430665
"9757_3",0.442505
"8034_3",0.343167
"8612_8",0.520515
"8691_7",0.59522
"6731_3",0.503028
"12190_1",0.511213
"3180_1",0.46799
"11068_10",0.610363
"3752_4",0.390062
"1995_3",0.498386
"5517_10",0.563997
"6532_9",0.57584
"4435_1",0.496668
"5527_4",0.481318
"5059_4",0.435052
"12044_4",0.542715
"3479_3",0.518904
"8399_8",0.550825
"8897_7",0.586742
"8342_9",0.539484
"7018_3",0.397282
"2497_7",0.583644
"10152_1",0.344665
"11583_4",0.488754
"3156_10",0.515484
"5259_4",0.49166
"2581_1",0.476197
"5224_7",0.521162
"9024_3",0.548217
"8026_10",0.598328
"9588_3",0.393297
"11001_1",0.412508
"6432_9",0.710009
"8524_9",0.638053
"12457_3",0.477699
"8426_8",0.538826
"11355_10",0.811701
"10337_1",0.404651
"11911_3",0.461006
"2655_10",0.617994
"4265_3",0.473958
"6542_3",0.446391
"9681_1",0.416082
"287_8",0.492848
"1864_1",0.427946
"7655_4",0.464318
"3613_7",0.58509
"11041_1",0.498388
"12070_8",0.573529
"10856_10",0.634948
"7365_4",0.451189
"10025_8",0.568568
"4693_10",0.565852
"9580_7",0.521879
"4669_2",0.488736
"274_9",0.625641
"1570_2",0.482534
"11040_8",0.54461
"2243_7",0.563741
"7043_10",0.478471
"3719_2",0.424288
"7635_7",0.459956
"2327_2",0.336426
"4229_9",0.509433
"4121_3",0.453597
"6064_1",0.47347
"364_10",0.560713
"1161_10",0.548038
"463_1",0.32559
"9291_4",0.516384
"8827_1",0.44234
"2292_1",0.410547
"6935_9",0.629689
"9226_1",0.29755
"7612_4",0.490608
"8575_7",0.600746
"3475_1",0.421662
"1880_7",0.575997
"7265_7",0.598031
"8626_1",0.360358
"733_1",0.368504
"12100_10",0.582312
"1069_10",0.627501
"11364_10",0.595645
"5496_1",0.438565
"7253_1",0.37029
"3159_1",0.501427
"9131_10",0.60489
"413_4",0.505136
"10818_1",0.417899
"479_3",0.526593
"173_7",0.52645
"9522_10",0.618131
"333_10",0.570434
"2819_1",0.380536
"5723_8",0.558114
"99_10",0.602288
"7247_4",0.578737
"4711_9",0.612374
"8555_3",0.438075
"6330_10",0.571334
"8921_1",0.391954
"803_10",0.482099
"6219_1",0.453368
"10077_3",0.355535
"1274_7",0.565401
"2307_3",0.405258
"8114_8",0.552292
"1503_1",0.386405
"2004_10",0.542835
"712_3",0.526558
"557_4",0.483075
"9651_8",0.519794
"11701_4",0.426592
"6325_9",0.504848
"1684_1",0.456773
"1435_10",0.649013
"5754_10",0.525081
"12098_10",0.511355
"3707_10",0.564302
"2521_1",0.424604
"1793_1",0.428112
"2725_3",0.306818
"5051_8",0.600017
"2691_7",0.634419
"4111_10",0.588927
"3239_3",0.236434
"8124_8",0.500488
"4990_4",0.4113
"9565_9",0.565585
"6657_3",0.461402
"5882_4",0.4283
"8571_1",0.353777
"6815_10",0.594658
"487_10",0.505034
"11567_9",0.565503
"10631_1",0.492209
"7070_2",0.49934
"8708_10",0.595147
"1889_4",0.479183
"1838_3",0.483885
"6383_3",0.467042
"4735_9",0.465782
"11430_7",0.64515
"11590_1",0.390963
"11023_3",0.406983
"10870_8",0.626726
"6734_10",0.517182
"10174_1",0.380566
"7905_10",0.562966
"9555_4",0.513217
"6303_9",0.58461
"1426_1",0.477881
"5482_8",0.610037
"7605_2",0.406896
"10249_1",0.349605
"2466_1",0.509539
"4055_1",0.461723
"9839_8",0.566091
"3953_9",0.621652
"6563_4",0.533421
"10776_4",0.447805
"7596_2",0.443848
"10490_9",0.637507
"3800_1",0.445706
"10669_1",0.476731
"6276_8",0.583263
"3110_1",0.469824
"12434_1",0.250572
"10189_1",0.416491
"10639_4",0.467153
"7734_1",0.398529
"8763_4",0.460647
"2702_1",0.450903
"10179_1",0.419663
"2317_7",0.463926
"4677_8",0.581397
"11805_7",0.572255
"1339_2",0.549348
"9919_4",0.504677
"1425_8",0.568672
"3926_7",0.531936
"12395_10",0.597486
"6284_4",0.46807
"11069_1",0.363708
"4998_10",0.579303
"8055_2",0.410857
"9179_3",0.470452
"11577_10",0.50849
"1480_1",0.499007
"4561_10",0.557334
"4698_10",0.693728
"9312_1",0.395285
"6561_4",0.444705
"8353_10",0.683754
"11580_3",0.331772
"10536_2",0.49487
"957_10",0.651614
"1768_8",0.723677
"12197_1",0.468636
"11459_10",0.558534
"2271_3",0.503752
"6973_1",0.551295
"4199_8",0.698975
"6582_8",0.517368
"5843_1",0.277175
"4140_9",0.535546
"11105_3",0.405487
"2395_3",0.467521
"10715_9",0.552013
"6611_7",0.617493
"2043_7",0.602662
"2884_9",0.591204
"4946_8",0.556495
"9642_7",0.586193
"5211_1",0.431711
"10661_9",0.565952
"4368_10",0.580191
"12086_4",0.5088
"6465_8",0.674574
"4706_1",0.404764
"4694_10",0.536949
"12150_10",0.539588
"208_3",0.49858
"2587_3",0.4268
"2804_3",0.430373
"2837_3",0.521755
"11070_1",0.202333
"11909_4",0.493708
"9945_10",0.530878
"9281_9",0.488504
"8458_2",0.428512
"9882_2",0.369893
"172_7",0.529591
"7632_2",0.472718
"12246_9",0.572472
"3889_1",0.393618
"11140_4",0.492912
"5240_9",0.559159
"7965_4",0.492909
"3387_3",0.428399
"10817_4",0.396925
"3332_10",0.571937
"1156_9",0.95019
"6585_1",0.459822
"7931_3",0.418788
"8268_4",0.329948
"6443_10",0.551511
"373_10",0.670644
"5912_4",0.450496
"11475_7",0.506382
"10738_4",0.497086
"11175_10",0.581653
"9008_2",0.47225
"2218_3",0.437363
"585_10",0.558922
"3448_2",0.49882
"3860_8",0.591455
"8335_7",0.601436
"1907_1",0.105159
"9169_9",0.519151
"10375_8",0.638565
"10432_4",0.510074
"11399_1",0.482307
"3430_7",0.594727
"2859_4",0.472581
"3899_10",0.564791
"9648_8",0.554697
"9233_8",0.648409
"10574_10",0.64029
"3489_4",0.543108
"8115_8",0.50796
"11495_8",0.732121
"6885_7",0.440158
"1534_10",0.572186
"11721_9",0.538078
"11610_10",0.547254
"2712_8",0.599445
"3140_10",0.646438
"4880_10",0.583452
"1592_10",0.586718
"425_10",0.548024
"5798_1",0.335994
"2212_8",0.596924
"2685_3",0.477371
"9625_2",0.357193
"8492_7",0.608406
"4932_3",0.458418
"1704_3",0.451057
"301_4",0.424596
"2599_10",0.535122
"2364_4",0.43533
"2323_3",0.399556
"1885_8",0.460547
"1232_1",0.421821
"12055_1",0.362563
"2894_10",0.646602
"5347_3",0.486726
"1799_4",0.468492
"7460_9",0.556781
"8798_10",0.538442
"2134_4",0.472339
"2964_2",0.518807
"345_3",0.437703
"2670_8",0.652276
"10282_10",0.562945
"5587_8",0.532171
"6115_2",0.442046
"6974_1",0.370784
"8500_10",0.541071
"5073_8",0.565483
"5291_8",0.614012
"11728_7",0.59565
"3207_4",0.404321
"2553_8",0.570523
"10896_10",0.550687
"9321_2",0.361909
"1484_4",0.400315
"2106_2",0.491007
"5487_4",0.288041
"4835_10",0.529045
"1023_3",0.499756
"11524_10",0.639916
"10672_7",0.603179
"9769_3",0.396308
"590_7",0.589642
"11530_3",0.365398
"349_2",0.458845
"2165_4",0.370925
"1574_9",0.622582
"2792_1",0.341104
"980_2",0.343153
"5745_7",0.481679
"4323_7",0.441417
"11569_7",0.554714
"3637_1",0.348166
"4511_1",0.500681
"8404_10",0.526951
"8947_4",0.446588
"12317_10",0.638809
"3927_4",0.491041
"461_8",0.589383
"11651_2",0.383294
"7697_4",0.45646
"7799_10",0.633624
"2111_8",0.517792
"9745_7",0.586198
"4419_4",0.48999
"9337_4",0.507124
"3908_10",0.509626
"9211_3",0.531995
"489_1",0.334858
"9229_8",0.539625
"381_1",0.4016
"1355_7",0.520367
"12100_1",0.485606
"6126_4",0.486588
"8315_8",0.592255
"7513_10",0.6911
"5547_1",0.493725
"8050_1",0.485348
"7332_1",0.404962
"9044_8",0.656165
"8491_1",0.512541
"1919_8",0.672026
"4076_7",0.506852
"9251_2",0.519965
"7325_10",0.571497
"177_8",0.656429
"8104_4",0.3878
"919_4",0.412928
"9417_8",0.720677
"9440_9",0.539316
"11105_9",0.561041
"7670_10",0.5443
"7404_8",0.607071
"5120_2",0.485566
"10153_1",0.455013
"1763_10",0.533906
"9316_4",0.492827
"6396_8",0.571282
"8865_10",0.605293
"4552_8",0.47886
"874_4",0.476107
"6690_2",0.457701
"11970_3",0.441411
"1202_4",0.476482
"6024_1",0.489294
"10117_9",0.535533
"9511_1",0.462382
"2314_10",0.545186
"6053_3",0.314202
"10165_2",0.463667
"8410_2",0.511515
"1457_1",0.504509
"9651_3",0.453152
"537_2",0.440902
"7191_3",0.491532
"10258_8",0.550288
"4774_8",0.527549
"3560_8",0.534956
"5960_1",0.434774
"881_4",0.467731
"2420_1",0.481396
"4959_4",0.447777
"7138_1",0.429965
"9317_10",0.573619
"5454_4",0.4611
"7450_9",0.474069
"9679_10",0.517181
"10988_3",0.491644
"2932_3",0.439293
"10110_1",0.395344
"9165_2",0.50086
"11712_2",0.380038
"8979_1",0.480517
"12426_3",0.402307
"1630_7",0.563539
"11990_10",0.557377
"5395_10",0.582427
"896_1",0.2505
"11463_9",0.551544
"7096_1",0.4233
"6198_10",0.561508
"8141_10",0.599351
"2650_10",0.601995
"12337_9",0.634788
"1995_10",0.519338
"6349_1",0.450228
"12270_2",0.36775
"12494_2",0.441074
"7081_4",0.503748
"3010_7",0.452127
"2924_2",0.486436
"3185_10",0.537953
"1377_2",0.559319
"4858_3",0.437864
"4351_3",0.474132
"6865_2",0.419032
"9527_3",0.478744
"6223_7",0.532295
"11598_4",0.43415
"10605_1",0.424932
"4609_2",0.459189
"3736_7",0.593972
"5615_1",0.277605
"11109_7",0.529497
"3924_3",0.37567
"7452_1",0.56361
"4288_8",0.50976
"8825_2",0.483599
"3168_7",0.596894
"6407_1",0.391659
"7016_3",0.500873
"129_1",0.452044
"9808_3",0.463468
"5620_10",0.592537
"6404_10",0.574818
"10781_1",0.421357
"2446_1",0.460384
"2191_10",0.548725
"10848_1",0.415825
"11201_10",0.594255
"6818_9",0.593356
"4607_7",0.567869
"2410_7",0.513481
"9656_9",0.640781
"7841_7",0.658661
"11422_7",0.51289
"7376_8",0.531797
"10804_8",0.553185
"11793_7",0.537655
"509_7",0.509153
"12459_10",0.555096
"354_10",0.662447
"2740_10",0.541599
"1469_1",0.461363
"9219_10",0.532778
"7248_7",0.591056
"5620_1",0.468162
"12160_1",0.421764
"6037_10",0.590817
"8338_1",0.443203
"1954_1",0.387175
"6996_9",0.493819
"9888_8",0.618483
"5470_7",0.598683
"11915_4",0.507884
"7057_4",0.580665
"10320_10",0.527767
"4447_3",0.435512
"9711_9",0.514015
"5077_3",0.443849
"10912_4",0.424018
"3224_3",0.478395
"9946_7",0.499921
"10650_4",0.5225
"9613_1",0.475372
"4909_3",0.4484
"5607_8",0.551453
"3315_1",0.44548
"9271_1",0.50126
"4248_4",0.502027
"5849_4",0.516037
"3944_1",0.361011
"3580_10",0.529441
"4592_1",0.467824
"6375_10",0.686605
"5955_9",0.54262
"11613_7",0.594611
"8278_10",0.55357
"11339_9",0.597269
"6813_2",0.501709
"3747_3",0.458745
"5916_1",0.431794
"3298_1",0.435968
"11303_1",0.506443
"5758_7",0.597303
"11652_9",0.586311
"8748_2",0.490731
"11092_2",0.368441
"8729_8",0.666818
"6332_4",0.263096
"3700_10",0.573838
"10507_2",0.399272
"2287_4",0.475834
"10549_10",0.598111
"3005_10",0.592954
"5657_1",0.427492
"873_8",0.670487
"2274_1",0.429237
"3208_4",0.546487
"2663_10",0.647378
"8134_7",0.400025
"7443_1",0.500032
"7507_8",0.551381
"1423_1",0.301168
"4014_1",0.522456
"9662_1",0.348014
"2512_9",0.597571
"8415_2",0.497068
"7672_3",0.454055
"5925_1",0.365265
"2654_2",0.395946
"1780_10",0.577312
"8813_9",0.570581
"9378_7",0.540394
"12120_3",0.452697
"8985_7",0.606485
"5771_3",0.284681
"7305_10",0.566324
"8681_4",0.34893
"7415_10",0.576508
"9346_8",0.543965
"9750_3",0.498121
"9083_9",0.582723
"12255_2",0.430143
"5035_1",0.486581
"12384_10",0.431191
"8381_4",0.268742
"825_1",0.412212
"2034_1",0.127721
"439_10",0.56096
"5753_10",0.534888
"10370_10",0.485938
"3395_2",0.355395
"8101_2",0.444655
"7885_1",0.281063
"3266_2",0.459372
"4623_4",0.475077
"8123_9",0.502534
"1787_1",0.34753
"4001_4",0.484435
"3530_2",0.403101
"684_1",0.457663
"744_10",0.540941
"8439_7",0.556198
"8678_9",0.542337
"11851_8",0.533858
"1237_2",0.488778
"4557_3",0.282947
"1847_10",0.648097
"4002_1",0.37008
"1620_1",0.46814
"549_10",0.58948
"4984_4",0.557427
"4673_8",0.471557
"1373_1",0.463611
"6927_1",0.487509
"9201_2",0.510253
"4293_7",0.553959
"826_3",0.486855
"6337_1",0.486102
"9978_9",0.602463
"11379_10",0.559413
"3874_1",0.289827
"9943_1",0.32905
"7236_4",0.462294
"7816_1",0.399132
"3849_8",0.762315
"1167_10",0.573295
"9667_3",0.424817
"2506_1",0.491071
"1372_10",0.575629
"6788_9",0.540471
"4792_2",0.406739
"7909_2",0.401675
"2213_2",0.438706
"434_1",0.405702
"9245_1",0.445768
"5822_10",0.582881
"5406_1",0.432959
"2011_1",0.249458
"6805_10",0.60245
"2557_2",0.482444
"4343_1",0.46174
"1493_4",0.504614
"947_8",0.329552
"9494_7",0.607269
"10228_10",0.522589
"707_10",0.616673
"2018_10",0.551189
"11093_10",0.552088
"11113_10",0.562407
"11596_1",0.367342
"7453_1",0.339366
"9045_8",0.63942
"12264_7",0.610878
"7271_9",0.527916
"4560_1",0.496219
"11223_1",0.475951
"3939_7",0.534542
"2714_2",0.491272
"1940_9",0.506806
"3640_10",0.624567
"1724_1",0.430787
"5383_3",0.486231
"7323_10",0.586141
"7345_4",0.256403
"775_9",0.666285
"11995_1",0.399137
"400_10",0.550677
"10279_4",0.479326
"673_8",0.498023
"4168_10",0.518344
"11761_7",0.547211
"491_9",0.525773
"11472_1",0.446326
"10045_7",0.608041
"9449_4",0.46751
"12496_3",0.442309
"12422_1",0.378929
"8159_4",0.520607
"8668_8",0.627685
"7572_10",0.5097
"6696_9",0.547763
"64_10",0.52351
"2715_1",0.555805
"9333_4",0.510467
"3722_10",0.594049
"5692_8",0.561886
"10074_7",0.574325
"1717_3",0.508451
"825_8",0.555812
"7796_10",0.576767
"5550_3",0.450391
"6114_10",0.44171
"4440_8",0.567651
"9616_4",0.521176
"12090_8",0.58117
"10728_1",0.44909
"4419_10",0.588555
"282_1",0.415462
"4825_9",0.56998
"91_10",0.572204
"10399_2",0.465314
"6773_4",0.450232
"1364_10",0.526064
"2806_9",0.5726
"4520_2",0.462951
"8211_9",0.546362
"3594_2",0.467085
"11353_4",0.458918
"307_1",0.480994
"10963_4",0.456335
"4023_7",0.461074
"11450_10",0.555648
"3567_4",0.536437
"4751_7",0.55231
"9798_2",0.279723
"1864_8",0.834568
"3168_2",0.501561
"6506_2",0.451281
"12484_2",0.303843
"11999_8",0.509169
"3571_3",0.406916
"147_10",0.551889
"6691_9",0.598541
"11295_8",0.578724
"9344_10",0.647629
"9513_2",0.42559
"11066_7",0.646522
"4330_8",0.546746
"5194_10",0.53937
"11676_1",0.441829
"4587_1",0.461569
"11964_4",0.409143
"12456_1",0.414361
"6054_10",0.580134
"2140_7",0.535166
"1388_1",0.454493
"10681_2",0.457663
"4614_8",0.574891
"2604_7",0.526662
"4234_1",0.365372
"4261_8",0.566947
"4907_8",0.641516
"4134_4",0.483837
"4125_8",0.609135
"3795_9",0.626364
"1356_4",0.446094
"10711_2",0.420553
"4728_7",0.510007
"8254_8",0.569163
"10769_2",0.473386
"7185_8",0.551464
"2842_9",0.600451
"4565_1",0.437455
"3030_9",0.565445
"2997_1",0.45993
"1311_9",0.533163
"12499_10",0.605281
"9830_10",0.544174
"1774_4",0.451922
"6676_10",0.610235
"6502_9",0.549194
"1521_1",0.490207
"4253_1",0.455329
"2775_2",0.25045
"7324_4",0.423373
"1207_4",0.46683
"9903_7",0.618689
"3195_2",0.337446
"9213_10",0.52917
"7751_1",0.376134
"1616_8",0.609614
"1482_10",0.551133
"6772_7",0.509075
"2008_10",0.526686
"6799_4",0.439659
"5004_9",0.605112
"3487_2",0.392541
"10892_4",0.490596
"10839_4",0.464649
"922_8",0.561267
"4163_1",0.410995
